Tweet,Label
Stay away from cigarettes of any kind. Limit alcohol consumption. Exercise regularly. Practice yoga & meditation. Include fruits and vegetables in your diet. Go out and meet new people/experiences. Stay away from drugs. The key to a healthy lifestyle is in your hands,1
Include good amount of dry fruits in your daily diet especially Cashew if you want to prevent cavities.,0
"I loved the Chemical Hunger series and am even playing around with the Potato diet. I don't thing sugar is the only factor, but I'd need a lot more evidence than this to believe sugar plays no role in weight gain.",0
"Vegetables are a must in any diet. This includes if you are trying to lose weight, maintain or even gain. Vegetables give our bodies the proper vitamins, minerals, and nutrients. However, some vegetables can be more useful than others when it comes to weight loss. (1.0.0/2)",1
"Shoes protect our feet from problems such as athletes' feet, ingrown nails, Hammertoe, corns, Heel peel, fungal nail infections, and lots more.",0
"Claritin is an antihistamine which provides relief of seasonal allergy symptoms such as watery and itching eyes, runny nose, and sneezing. Pseudoephedrine is a decongestant which helps relieve a stuffy nose, promotes sinus draining, and improves breathing.",1
"I love spring because the temperature gets warmer so that's quite nice and the flowers are in bloom but the tree and grass pollens, trigger allergy symptoms such as sneezing, runny or stuffy nose, coughing, and itchy, watery eyes for me. AllergexND",0
"But 70% of polio cases where asymptomatic. In 29.5% of polio cases it presented as diarrhea, G.I. distress. Only 0.5% of cases presented with neurological symptoms",0
"Less than 1.0.0% of all polio infections in children result in flaccid paralysis. About 1.0.0 of 4 with poliovirus infection will show symptoms. So, you'd rather not be vaccinated to kill the virus and risk infecting others and have them take the risk of dying. So humane of you.",0
"The orange ribbon stands for multiple sclerosis, complex regional pain syndrome, kidney cancer and leukemia. Maybe just stop trying to highjack everything to fit your narrative. There is actually more serious diseases that that ribbon stand for. Grow up!",0
"Urological diseases affect the parts of your body responsible for producing, storing & discharging urine, as well as those involved in sexual function. This includes cancers & non-malignant conditions of the kidneys, ureters, bladder, prostate and male genitalia",1
High omega 6 (linoleic acid) causes people to sunburn more easilly and get skin cancer,1
"My Covid as a wine flight, but for symptoms: Day 1.0.0: headache Day 2: sniffles, body ache Day 3: cough, shortness of breath Day 4: sore throat, sweats, head full of cotton, spine ache Day 5: feel good ' bleeding gums",0
"Abdominal swelling can have causes that are not due to underlying diseases, for example, overeating, alcohol, constipation, pregnancy etcetera. Causes can also be psychogenic like excitement or stress.",0
Conditions that can cause low blood pressure Pregnancy. ... Heart and heart valve conditions. ... Hormone-related diseases (endocrine disorders). ... Dehydration. ... Blood loss. ... Severe infection (septicemia). ... Severe allergic reaction (anaphylaxis). ... Lack of nutrients,1
"The most common symptom of a heartattack for both men and women is chestpain. However, women are more likely to experience additional symptoms",1
"These 4 symptoms of cholesterol will be visible on hands and feet, if you want to avoid heart attack then start eating these 4 things ' according to american academy 4 high cholesterol symptoms you can see hand and feet, eat 4 foods to lower ldl",1
"Your body can affect the functioning of your mind and your mind can affect the functioning of your brain. Many people think they're having a heart attack when they're actually having a panic attack, the physical symptoms of a mental health issue are very real.",0
"The disease gets its name from the symptoms one develops after being infected with blisters which are typically round and red in colour, coupled with rashes and itching. The disease is majorly caused in children below the age of five years. PDHH TomatoFlu TomatoFever",1
"My daughter and Infectious Diseases consultant Dr Trupti Gilada's views... Tomato flu: Tomato flu contagion: safety and precaution are key, Health News, ET HealthWorld",0
"tomatoflu is a rare viral disease, which causes red-coloured rashes on the body. The symptoms & treatment for this are similar to chikungunya or dengue. Children are more prone to it than adults.",1
"Tomato flu is linked to Covid or monkeypox. As the flu symptoms include fatigue, nausea, vomiting, diarrhoea, fever, dehydration, swelling of joints, body aches, and common influenza-like symptoms.",0
"Campus Talk: The Covid-1.0.09 pandemic may be almost over, allowing schools to reopen for classes in the conventional mode, but most Mumbai schools are grappling with a new health concern ' hand-foot-and-mouth disease and its variant, tomato flu.",1
It's a serious topic nowadays TomatoFlu,1
Depression feels like the slowest and most painful death . It's like watching yourself die and being unable to save you .,0
"Depression is not a joke , you may see someone smiling when they are actually dying inside.",1
"Depression is not just sadness. Depression is weight that keeps you in bed, depression can feel empty, like nothing at all, depression can be unexplainable",1
"Having anxiety and depression is like being scared and tired at the same time. It's the fear of failure but no urge to be productive. It's wanting friends but hate socializing. It's wanting to be alone, but not wanting to be lonely. It's feeling everything at once but being numb.",0
Anxiety is stressing about the future while Depression is stressing About the past,0
"Depression is real. If someone discusses his suicidal thoughts with you, help them out before it's too late'.",1
Mental health is real. Depression is real. Suicide is real. Always check up on the people you love.,1
Limiting your social media use to just 30 minutes a day can decrease feelings of loneliness and depression,0
Depression is lack of expression. Build a habbit of being expressive sometimes. The consistency might just help you when Ur down that lane of depression,0
Depression can cause you to dream up to 3 to 4 times more than you normally would.,1
"Children who are picky eaters are more likely to develop anxiety, depression, and ADHD in later years, a study revealed.",1
Studies have found that video games are more effective at battling depression than therapy.,0
"I'm feeling agitated and irritated.Want complete silence in the house. Took hormone pills last month because of my pcod. I'm begging my uterus, bitch just fucking bleed. Just do your job that you haven't being doing for months. GIVE ME BLOOD AND STOP TORTURING ME.PCOD",0
"2 in 1.0.00 women have PCOD, 40% women struggle with *constant* menstrual problems and the reasons vary. From lack of sleep, to endocrine disrupters, drugs (antidepressants, birth control), lifestyle to unawareness, zero education and absence of solutions. -",0
September is Global Awareness Month of a rare chronic condition called Idiopathic Intracranial Hypertension (IIH)& Polycystic ovaries syndrome (PCOS/PCOD).,1
"Are you able to work while living with migraine? 90% of people can't work normally during a Migraine attack. If you are able to work at all, there are many options that can make it more manageable.",0
"I saw a 45-yr old patient, who suffered from migraine headaches almost on daily basis for 20+ yrs as she was told that migraine is incurable. Her daughter brought her last month to me. I started preventive therapy. Within a month, headache frequency reduced by 80%.",0
